Sample_ID,Collection,Coll_No,Plot_unit,Feature_Type,Feature_Name,Top_Depth,Bottom_Depth,Field_Number,Collection_Date,Date_Rounding,Collectors,Country_Name,NZMG_Sheet,NZMG_East,NZMG_North,Latitude,Longitude,Method,Accuracy,Site_Description,In_Situ,Rock_Description,Colour,Litho2014_strat_name,Informal_strat_unit,Rock_Types,Age_Min,Age_Max,Sample_Types,Lab_Sample_ID(s),Material(s),Part_Analysed,Analysis_ID(s),Investigator(s),Analysis_Method(s),Geochron_Method(s),Laboratory(s),Lab_Number(s),Analysis_Date(s),Analysis_Date_Rounding(s),Analysis_Publication(s),Analysis_Bib_Ref(s),Analysis_Comment(s),age_sample_result_Ma,age_sample_2sig_err_abs,SiO2,TiO2,Al2O3,FeOT,Fe2O3T,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,H2O_plus,H2O_minus,CO2,LOl,Majors_total,As,Ba,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Ga,Gd,Hf,Ho,La,Lu,Nb,Nd,Ni,Pb,Pr,Rb,Sc,Sm,Sr,Ta,Tb,Th,Tm,U,V,Y,Yb,Zn,Zr,He4_raw_nnc,He4_corr_nnc,He_R_Ra_raw,He_R_Ra_corr,He_R_Ra_cor_err,dO18,Rb87_Sr86,Sr87_Sr86,Sr87_Sr86_err_abs,Sm147_Nd144,Nd143_Nd144,Nd143_Nd144_err_abs,Lu176_Hf177,Hf176_Hf177,Hf176_Hf177_err_abs,Pb206_Pb204,Pb206_Pb204_err_abs,Pb207_Pb204,Pb207_Pb204_err_abs,Pb208_Pb204,Pb208_Pb204_err_abs,age_model_assumed_Ma,Sr87_86i_calc,Nd143_144i_calc,eNdi_calc,Hf176_177i_calc,eHfi_calc,Pb206_204i_calc,Pb207_204i_calc,Pb208_204i_calc,Petlab notes,Age_Num,Age,ReconLon,ReconLat,ReconAge,ReconPlateID,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridserp,gridsubserp,gridslabtop,gridslabage,gridslabdip,gridslabthick,gridslabvel,gridslabsubage
106526,INS R (R),3732,Horomaka,Surface,,,,,28856,Decade,"Oliver, P.J.",New Zealand,K35,2404300.00000043,5744799.99997272,-43.4984881818362,171.692785045081,,50.0,"Roundtop, Rockwood Range",Yes,andesite,,Mount Somers Volcanics Group,Cover Mount Somers Volcanics,andesitic,Cretaceous,Cretaceous,hand specimen,1621,whole rock,,15850,"Adams, C.J.",geochron methods,K-Ar,INS,R3732,"January 1, 1979",Decade,Adams & Oliver 1979,,,89.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,153,172.21179275571478,-76.96431480520936,153.0,813.0,105.32308197021484,1.0267239304084796e-05,0.0,3.913148248102516e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,122.10874561501412
105336,Auckland University (AU),44044,Horomaka,Surface,,,,,33970,Decade,"Smith, I.E.M.",New Zealand,O05,2568700.00000056,6648600.00006667,-35.3639212313218,173.637256995381,,,"Horeke, Utakura Road, SE Hokianga district",Yes,transitional basalt,,Kerikeri Volcanic Group,Northland Basalts,basaltic,Pliocene,Pliocene,hand specimen,1478,whole rock,,14293,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44044,"January 1, 1993",Decade,Smith et al. 1993,,,2.67,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,154,161.5277234750226,-71.91912895350674,154.0,8065.0,100.91141510009766,1.0145656233362388e-05,8.80848804172274e-05,3.907201516994974e-06,4.7301864015025785e-05,0.0,0.0,0.0,1.6347927921660877e-05,210.0,89.0622787475586,39.33327102661133,218922.84375,0.08597245067358017,115.00873568810087
105339,Auckland University (AU),44041,Horomaka,Surface,,,,,33970,Decade,"Smith, I.E.M.",New Zealand,P05,2579200.0000007,6660600.0000643,-35.2548674875266,173.751415789383,,,"Okaihau, Waihoranga Stream, flow",Yes,transitional basalt,,Kerikeri Volcanic Group,Northland Basalts,basaltic,Pliocene,Pliocene,hand specimen,1479,whole rock,,14296,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44041,"January 1, 1993",Decade,Smith et al. 1993,,,3.35,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,154,161.7597683932063,-71.79523226208495,154.0,8065.0,101.1165771484375,1.015460929920664e-05,6.990151950958534e-05,3.907016889570514e-06,3.9366793316730764e-05,0.0,0.0,0.0,1.180395788212382e-05,210.0,91.43539428710938,40.10086441040039,108346.9375,0.08935472369194031,114.2478417704193
227547,Canterbury University (UC),18023,Horomaka,Surface,,,,MS-96,2003-01-01 00:00:00,Decade,"Tappenden, V.E.",New Zealand,J36,2369140.0000006,5732219.99997141,-43.6059208835426,171.254893918133,"Map - 1:50,000 scale",50.0,Mount Barrosa,Yes,B-III Basaltic andesite,,Mount Somers Volcanics Group,,andesitic & basaltic,,,unknown,8413,whole rock,,104322;104470,"Tappenden, V.E.;Tappenden, V.E.",XRF;geochron methods,;,Canterbury U;ANU,33243A;,"January 1, 2003;January 1, 2003",Year;Year,Tappenden 2003 PhD thesis.  ,,Method = SHRIMP,92.7,0.18,55.61,1.03,15.79,8.11,,,,0.13,6.75,7.59,2.94,1.1,0.18,,,,,1.25,100.48,,344,50,,288,,,,,,18,,,,39,,10,26,119,14,,102,,,217.0,,,13,,,129.0,35.0,,77.0,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,171.3326009670567,-77.06805743629408,154.0,813.0,101.05472564697266,1.0158290933759417e-05,0.0,3.9208844100357965e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,122.36705054742556
105342,Auckland University (AU),44038,Horomaka,Surface,,,,,1993-01-01 00:00:00,Decade,"Smith, I.E.M.",New Zealand,P05,2584300.00000071,6651900.00006608,-35.3327862315959,173.80847774619,,,"Okaihau, N shore L, Omapere, blocks",Yes,transitional basalt,,Kerikeri Volcanic Group,Northland Basalts,basaltic,Pliocene,Pliocene,hand specimen,1479,whole rock,,14299,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44038,"January 1, 1993",Decade,Smith et al. 1993,,,3.56,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,155,162.3555357170264,-72.0683607094529,155.0,8065.0,97.84770202636719,9.959580893337261e-06,7.59108545480558e-05,3.914201442967169e-06,3.940256101486739e-05,0.0,0.0,0.0,1.41170382610564e-05,210.0,91.53085327148438,40.11729431152344,327274.5625,0.08941983431577682,114.2478417704193
232671,GNS P (P),84688,Back arc basin,Dredge,VESPA-20,2651,2651,VESPA-DR20A,2015-06-06 00:00:00,,"Mortimer, N. & Patriat, M. & VESPA",Offshore Regions,,,,-25.9958263513684,170.839724987109,,200.0,Loyalty Ridge area. South tip of  Loyalty Ridge at 170.8°E.,Yes,"Light brown vesicular, very highly altered olivine basalt . ",10.0 YR 6/2,,,basaltic,Pliocene,Cretaceous,hand specimen & normal thin section,10537,whole rock,,138646;138681,"Mortimer, N.;Mortimer, N.",ICP-AES;ICP-MS fused bead,;,ALS Brisbane;ALS Brisbane,BR16228150;BR16228150,"January 19, 2017;January 19, 2017",;,Mortimer et al VESPA unpub 2019,,Ar-Ar quality D,20.0,1.5,43.0,1.89,19.0,,13.65,,,0.19,2.87,12.2,3.01,0.43,1.37,,,,,2.2,99.81,,80,21.8,,200,0.38,,5.88,3.7,1.72,21,6.09,3.1,1.22,15.7,0.5,6.3,18.8,,,4.0,8.6,,4.55,435.0,0.5,0.91,0.45,0.52,1.35,334.0,41.2,3.13,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,155,170.839724987109,-25.995826351368404,155.0,844.0,30.668554306030273,7.395772172458237e-06,0.0,3.999613454652717e-06,0.0,0.0,0.0,0.0,0.0,500.0,64.92851257324219,37.09500503540039,99533.078125,0.0812036544084549,34.32502325106893
105651,INS R (R),7618,Horomaka,Surface,,,,OKU1,1988-01-01 00:00:00,Decade,"Sewell, R.J.",New Zealand,L34,2430500.00000028,5770199.99997543,-43.2731040274168,172.020386773438,,,"1 km NW of Oxford quarry, Canterbury",Yes,olivine tholeiite,,View Hill Volcanics,,basaltic,Oligocene,Oligocene,hand specimen,1515,whole rock,,14676,"Sewell, R.J.",geochron methods,K-Ar,INS,R7618,"January 1, 1993",Decade,"Sewell & Gibson 1988, McLennan 1981 thesis",,,25.9666666666667,0.566666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,155,174.8458811376601,-77.17988703545232,155.0,813.0,97.131591796875,9.902160854835529e-06,0.0,3.935040240321541e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,121.78580505197898
200451,other,"317A,34R,4W,125-135",LIP,Drillcore,DSDP-317A,934,943.5,"317A,34R,4W,125-135",1973-12-01 00:00:00,Month,DSDP,Offshore Regions,,,,-11.0033098650721,162.263471764072,,100.0,"Central part Manihiki Plateau, c. 130km SW Manihiki Island",Yes,Basalt,,,,basaltic,Cretaceous,Cretaceous,,,plagioclase,basalt,78083,"Hoernle, K.",geochron methods,Ar-Ar,Kiel U,"W125fss,fs2",40179,Year,Hoernle et al 2011 GCA,,,116.4,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,156,137.68191927493032,-48.383235082164454,156.0,847.0,87.60820770263672,9.603477337805089e-06,0.0,3.837522399408044e-06,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,149.94554840855793
105330,Auckland University (AU),44050,Horomaka,Surface,,,,,1993-01-01 00:00:00,Decade,"Smith, I.E.M.",New Zealand,P05,2598300.00000086,6643400.00006739,-35.4079245257363,173.963583768145,,,"Kawiti, scoria cone, Kawakawa valley",Yes,alkali basalt,,Kerikeri Volcanic Group,Northland Basalts,basaltic,Quaternary,Quaternary,hand specimen,1478,whole rock,,14287,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44050,"January 1, 1993",Decade,Smith et al. 1993,,,0.19,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,157,163.65430892344426,-72.52207877268039,157.0,8065.0,91.54178619384766,9.636116374167614e-06,0.00010678974763322913,3.928327259927755e-06,5.919119439568021e-05,0.0,0.0,0.0,2.311282892956378e-05,210.0,84.30384063720703,36.26968765258789,429570.1875,0.07160043716430664,113.97595678237708
105350,Auckland University (AU),44030,Horomaka,Surface,,,,,33970,Decade,"Smith, I.E.M.",New Zealand,Q07,2629600.00000109,6608900.00006944,-35.7148230209278,174.314110752113,,,"Whangarei, flow",Yes,hawaiite,,Kerikeri Volcanic Group,Northland Basalts,trachytic & andesitic,Quaternary,Quaternary,hand specimen,1480,whole rock,,14307,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44030,"January 1, 1993",Decade,Smith et al. 1993,,,0.26,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,158,165.26719894757545,-72.9582645615718,158.0,8065.0,89.05657958984375,9.57446354732383e-06,0.0001118984910135623,3.936446773877833e-06,6.705889973090962e-05,0.0,0.0,0.0,2.524878534966597e-05,210.0,112.18379974365234,36.914241790771484,445124.65625,0.07175009697675705,113.7009358020653
112185,GNS P (P),69207,Horomaka,Dredge,Sonne 169-6,847,1062,SO169-DR06-01,37657,,"Barker, D. & Davy, B.W. & Werner, R.",Offshore Regions,,,,-49.9873,176.6673,,50.0,"Antipodes South. Relatively large cone (500m high) 3 nm SE of DR5. SE-flank, upper slope to top",Yes,"Moderately altered olivine (15%, <1mm-1mm) microporphyriticbasalt with brownish-red oxidised alteration rim and oxidised cracks",5.0 Y 4/1,,,basaltic,Miocene,Cretaceous,hand specimen:Gracefield,10610,whole rock,,139867;139634;139772,"Timm, C.;Timm, C.;Timm, C.",ICP-MS;TIMS;XRF,Ar-Ar matrix,Kiel U;Kiel U;Kiel U,;;,"January 1, 2010;January 1, 2010;January 1, 2010",Year;Year;Year,Timm et al 2010;Timm et al 2010;Timm et al 2010,,Step heat,38.71,0.2,50.17,1.83,17.96,,,0.92,8.16,0.11,1.25,6.78,5.06,2.86,1.67,,1.52,,0.23,,98.52,,677,138,14.4,77.8,0.14,19,6.29,3,2.78,29.8,8.2,9.39,1.15,74.3,0.38,65.7,58.3,45.3,6.03,16.4,50.8,12,10.1,1081.0,3.97,1.21,8.35,0.41,1.8,194.0,38.9,2.63,151.0,448,,,,,,,,0.703172,3e-06,,0.512892,3e-06,,,,19.255,0.002,15.567,0.001,38.904,0.003,,,,,,,,,,,145.0,158,176.97592743704385,-85.05757305751615,158.0,813.0,87.94351196289062,9.552459232509136e-06,0.0,3.957505214202683e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,162.0
105372,Auckland University (AU),43810,Horomaka,Surface,,,,,33970,Decade,"Smith, I.E.M.",New Zealand,Q06,2630500.00000112,6630700.00006868,-35.5182624795446,174.320213387662,,,"Opuawhanga Dome, Puhipuhi",Yes,dacite,,Kerikeri Volcanic Group,Northland Basalts,granitic & dioritic,Pliocene,Pliocene,hand specimen,1482,whole rock,,14329,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU43810,"January 1, 1993",Decade,Smith et al. 1993,,,4.08,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,159,165.5915599671425,-72.96317529205076,159.0,8065.0,86.22090911865234,9.525895620754454e-06,0.00010908664853559458,3.943574938602978e-06,6.312985124168335e-05,0.0,0.0,0.0,2.52242057045508e-05,210.0,112.21676635742188,36.920501708984375,445152.96875,0.07177786529064178,113.7009358020653
171624,Otago University (OU),52356,Horomaka,Surface,,,,52356,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I44,2323700.00000139,5490399.99995137,-45.7712463666456,170.606301405256,"Map - 1:50,000 scale",50.0,Mopanui,Yes,phonolite,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic,Miocene,Miocene,hand specimen,5484,whole rock,,66901;66889,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,13.3,0.6,56.1,0.22,18.91,,6.4,,,0.25,0.38,1.26,10.1,4.8,0.05,,,,,0.95,99.42,,51,286,,13,,11,,,,46,,,,212,,290,85,11,36,28.0,283,,,163.0,,,63,,17,14.0,62.0,,261.0,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,159,167.06955469389482,-79.52692918849792,159.0,813.0,86.59961700439453,9.532795047562104e-06,0.0,3.944763648178196e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,150.02744519516295
106629,INS R (R),6326,Allochthon,Surface,,,,,1980-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,Y14,2950189.00000246,6393504.00004392,-37.5529532557288,177.981186853366,,50.0,Okoia Point; at south side,Yes,Dolerite,,Matakaoa Volcanic Group,Matakaoa Volcanics,basaltic & lava flow,Miocene,Cretaceous,hand specimen,1632,whole rock,,15974,"Adams, C.J.",geochron methods,K-Ar,INS,R6326,"January 1, 2000",Decade,Nathan et al. 2000,,,27.2,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,159,174.7497079335835,-74.6845539211012,159.0,8064.0,85.49456024169922,9.519677405478433e-06,3.873627565553761e-05,3.958581601182232e-06,3.538071950970334e-05,0.0,0.0,0.0,5.183887458369689e-05,210.0,117.8335952758789,23.74556541442871,111837.8671875,0.008777737617492676,115.00000000000001
250425,GNS P (P),87088,Horomaka,Surface,,,,14/1,41640,Year,"Tulloch, A.J.",New Zealand,,,,-44.330324672189,176.24433114717,,,Pitt Island. c. 10 mins walk though variable density scrub from vehicle at fence line to north.,Yes,Trachyandesite dike. One of many that strikes SE to SSE,,Pitt Island Group,,trachytic & andesitic,,,hand specimen & normal thin section & mineral separate,10634,whole rock,,140087,"Tulloch, A.J.",XRF,U-Pb zircon,Spectrachem,,"January 1, 2019",Decade,Tulloch et al 2019 Tectonics,,,84.4,1,57.18,1.35,17.59,,8.46,,,0.29,1.16,2.7,5.54,3.42,0.54,,,,,1.32,99.55,,752,284,,<1.0,,3,,,,28,,,,166,,83,,5,8,,61,6,,612.0,,,10,,2,36.0,59.0,,124.0,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,-169.2715074472919,-79.7309417266185,159.0,813.0,85.53986358642578,9.517265425529331e-06,0.0,3.98112160837627e-06,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,128.73204958794713
227275,other,TAN0713-19DR07 C3.1,Horomaka,Dredge,TAN0713-19DR07 C3.1,,,TAN0713-19DR07 C3.1,2007-01-01 00:00:00,Decade,"Dadd, K.A. & R/V Tangaroa",Offshore Regions,,,,-26.8819494344971,161.799921126871,GPS - Differential,2.0,"Smeagol Volcano, Lord Howe Rise (unofficial volcano name)",Yes,Scoriaceous basalt,,,,basaltic,,,unknown,8367,whole rock,,103556;103568,"Dadd, K.A.;Dadd, K.A.",ICP-MS;geochron methods,;other,Macquarie U;Macquarie U,;,"January 1, 2011;January 1, 2011",Decade;Decade,;Dadd et al 2011,Dadd et al 2011,Dated as Late Miocene-Pliocene from seismic reflectors,7.1,4.5,,,,,,,,,,,,,,,,,,,,,205.01,29.49,,250.22,,,2.64,1.15,1.58,,3.57,3.87,0.48,12.04,0.12,44.84,14.48,115.64,4.38,3.39,8.83,,3.66,797.87,,0.52,1.73,,,220.39,14.67,0.84,,174.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,146.28749751023824,-63.373880100617306,160.0,869.0,94.5062255859375,1.0039182598120533e-05,0.0,3.855726845358731e-06,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,113.94023284435187
106546,INS R (R),3803,Allochthon,Surface,,,,CR6,1980-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,Y14,2950427.00000241,6392217.00004374,-37.5644118459233,177.984677373799,,50.0,"beach, near Kopongatahi Point",Yes,Medium grained basalt,,Matakaoa Volcanic Group,Matakaoa Volcanics,basaltic & lava flow,Miocene,Cretaceous,hand specimen,1623,whole rock,,15874,"Adams, C.J.",geochron methods,K-Ar,INS,R3803,"January 1, 2000",Decade,Nathan et al. 2000,,,27.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,160,175.42169581303776,-74.85410436458075,160.0,8064.0,88.4740982055664,9.590166882844642e-06,3.4417655115248635e-05,3.94880817111698e-06,3.548589256752166e-05,0.0,0.0,0.0,4.661963661927076e-05,210.0,106.87251281738281,51.22416305541992,222645.765625,0.14087490737438202,115.0
169576,other,LHI-LH7,Lord Howe,Surface,,,,LH7,1979-01-01 00:00:00,Decade,"McDougall, I.",Australia,,,,-31.5691,159.0767,,100.0,SW Flanks Mount Lidgbird,Yes,Basalt,,,,basaltic,Pliocene,Miocene,hand specimen,39220,whole rock,average of 2,44685,"McDougall, I.",geochron methods,K-Ar,ANU,,1979-01-01 00:00:00,Decade,,,,4.395,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,161,140.7865423985831,-68.2225692267519,161.0,869.0,88.025390625,9.610318556951825e-06,0.0,3.867973646265455e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,123.52516688086664
63148,other,TAS-85-170,Tasmantid,Dredge,Franklin 3/85-G6,600,900,TAS-85170,31206,Year,"Duncan, R.A. & Eggins, S.M. & McDougall, I.",Offshore Regions,,,,-36.6518656839253,156.233028587897,Location name,500.0,Seamount - Gascoyne,Almost,Well rounded basaltic cobbles,,,,"basaltic & rudaceous (cgl, br)",Pliocene,Miocene,unknown,5680,whole rock,,23960,"Eggins, S.M.",XRF,A-Ar,U Tasmania,,32143,Decade,"Eggins et al., 1991, M&D 1988",,,7.18,0.62,51.39,2.27,13.74,,11.02,,,0.13,7.47,7.89,3.16,1.18,0.53,,,,,0.68,,,255,47,,361,,,4.7,2.01,2.33,,5.97,,,21.8,,29,28.4,247,,6.3,18,20,6.34,585.0,,,,,,179.0,24.0,1.51,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,161,120.08225875708771,-73.58413901407755,161.0,833.0,88.025390625,9.610318556951825e-06,0.0,3.867973646265455e-06,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,184.3950103914156
106806,ANU (GA),2010,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,N36,2501277.00000001,5724486.99997038,-43.6886802148551,172.891528539368,,50.0,abandoned quarry on road at head of Pigeon Bay,Yes,basaltic andesite,,Akaroa Volcanic Group,Akaroa Volcano,andesitic & basaltic,Miocene,Miocene,hand specimen,1655,whole rock,,16215,"Stipp, J.J.",geochron methods,K-Ar,ANU,GA2010,"January 1, 1968",Decade,Stipp & McDougall 1968,,,9.26,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,161,-178.76140994714302,-78.60187302826641,161.0,813.0,88.78972625732422,9.667304766480811e-06,0.0,3.952335646317806e-06,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,125.181006480042
232625,GNS P (P),84642,Arc,Dredge,VESPA-15,2240,2240,VESPA-DR15Cii,42159,,"Mortimer, N. & Patriat, M. & VESPA",Offshore Regions,,,,-25.8182297123512,169.837934828731,,200.0,Loyalty Ridge area. Cook Fracture Zone scarp near long. 169.8°E.,Yes,Varicoloured but overall moderate yellowish poorly sorted polymict pebbly sandstone.,10.0 YR 4/2,,,"arenaceous (sst) & rudaceous (cgl, br)",Pliocene,Cretaceous,hand specimen & mineral separate:GNS box 239 & powder,9395,whole rock,,138645;138680;119458,"Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-AES;ICP-MS fused bead;XRF,;;,ALS Brisbane;ALS Brisbane;Spectrachem,BR16228150;BR16228150;SA18623,"January 19, 2017;January 19, 2017;January 23, 2016",;;,Mortimer et al VESPA unpub 2019,,"U-Pb detrital zircon 23.4 Ma (28/35 grains) plus 43, 99, 100, 108, 131, 188, 192Ma",23.4,,55.1,0.64,14.2,,5.59,,,0.12,3,6.79,3.16,2.53,0.16,,,,,6.53,97.82,2,468,44.6,,160,2,46,4.04,2.46,1.18,17.9,4.58,3.5,0.84,20.1,0.33,8,20.5,70,15,5.08,56.4,16,4.36,307.0,0.6,0.7,7.25,0.36,1.03,105.0,23.8,2.34,88.0,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,161,161.80393595085127,-61.55458952872664,161.0,834.0,95.44175720214844,1.0139238838746678e-05,0.0,3.881102657032898e-06,0.0,0.0,0.0,0.0,0.0,220.0,11.29621696472168,33.041778564453125,42749.64453125,0.13863220810890198,94.70727572588953
105638,INS R (R),7709,Horomaka,Surface,,,,,1980-01-01 00:00:00,Decade,"Cooper, A.F.",New Zealand,K32,2375155.00000037,5832326.999982,-42.7061119742141,171.353795373556,,,Lake Ruby,Yes,Lamprophyre dike,,Horomaka Supersuite,,lamprophyric & hypabyssal: basic,Cretaceous,Cretaceous,hand specimen,1513,whole rock,,14662,"Adams, C.J.",geochron methods,K-Ar,INS,R7709,"January 1, 1988",Decade,"Nathan et al, 2000",,,109.6,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,161,165.69917128599891,-80.76953710571473,161.0,80613.0,81.87919616699219,9.467074960411992e-06,0.0,3.95550296161673e-06,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,152.3027826435355
107013,other,BFH-MP279,Horomaka,Surface,,,,,33604,Decade,"Houghton, B.F.",New Zealand,U12,2800700.00000175,6430400.00004854,-37.2825417398132,176.275247198328,,50.0,"NE lava shield, Oturu dike Ar1, Mayor Island",Yes,peralkaline lava,,Oira Pyroclastite,Mayor Island volcanics,peralkaline,Quaternary,Quaternary,,1676,whole rock,,16491,"Houghton, B.F.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Houghton et al. 1992,,,0.0555,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,162,174.58058850523568,-74.55852786894799,162.0,8065.0,85.16068267822266,9.527760084893089e-06,3.8736480519219185e-05,3.953674877266167e-06,3.538016107995645e-05,0.0,0.0,0.0,5.177198133093447e-05,210.0,106.8726577758789,51.20387268066406,222559.6875,0.14077740907669067,109.92127626373984
105359,Auckland University (AU),44020,Horomaka,Surface,,,,,33970,Decade,"Smith, I.E.M.",New Zealand,Q06,2631600.00000116,6612100.00006943,-35.6857011877076,174.335637908778,,,"Tikipunga Centre, Whangarei Falls",Yes,hawaiite,,Kerikeri Volcanic Group,Northland Basalts,trachytic & andesitic,Pliocene,Pliocene,hand specimen,1481,whole rock,,14316,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44020,"January 1, 1993",Decade,Smith et al. 1993,,,2.38,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,162,167.37388608502158,-73.52668766614342,162.0,8065.0,79.96615600585938,9.442099326406606e-06,7.893053088992019e-05,3.960890808230033e-06,5.5090500609367155e-05,0.0,0.0,0.0,1.8049748806564748e-05,210.0,114.76109313964844,22.915353775024414,111559.8671875,0.004841180518269539,115.00203308223342
